seqnames,start,end,width,gen,ID,study
chr12,104392523,104393425,903,,orangutan,SNIFFLES
chr12,107376887,107377917,1031,,orangutan,SNIFFLES
chr12,113034823,113034893,71,,orangutan,SNIFFLES
chr12,117371578,117371717,140,,orangutan,SNIFFLES
chr12,121724616,121724905,290,,orangutan,SNIFFLES
chr12,122441502,122443914,2413,,orangutan,SNIFFLES
chr12,123503731,123504021,291,,orangutan,SNIFFLES
chr12,123541161,123541724,564,,orangutan,SNIFFLES
chr12,123910803,123910862,60,,orangutan,SNIFFLES
chr12,125033704,125034376,673,,orangutan,SNIFFLES
chr12,130886092,130886454,363,,orangutan,SNIFFLES
chr12,131132274,131521484,389211,,orangutan,SNIFFLES
chr12,132542775,132542852,78,,orangutan,SNIFFLES
chr12,132593847,132595168,1322,,orangutan,SNIFFLES
chr12,132860344,132861353,1010,,orangutan,SNIFFLES
chr13,19360846,19365532,4687,,orangutan,SNIFFLES
chr13,19521098,24420994,4899897,,orangutan,SNIFFLES
chr13,19918825,19918908,84,,orangutan,SNIFFLES
chr13,21306662,23799922,2493261,,orangutan,SNIFFLES
chr13,22902734,22904600,1867,,orangutan,SNIFFLES
chr13,22957449,23920922,963474,,orangutan,SNIFFLES
chr13,24525129,24525355,227,,orangutan,SNIFFLES
chr13,24578157,24971242,393086,,orangutan,SNIFFLES
chr13,24597653,24956088,358436,,orangutan,SNIFFLES
chr13,26960097,26960210,114,,orangutan,SNIFFLES
chr13,30772845,30773015,171,,orangutan,SNIFFLES
chr13,31656397,31657107,711,,orangutan,SNIFFLES
chr13,34316615,34317215,601,,orangutan,SNIFFLES
chr13,37455659,37455977,319,,orangutan,SNIFFLES
chr13,38075494,38075892,399,,orangutan,SNIFFLES
chr13,38427372,38427611,240,,orangutan,SNIFFLES
chr13,38903831,38904117,287,,orangutan,SNIFFLES
chr13,41398241,41398708,468,,orangutan,SNIFFLES
chr13,42527278,42527380,103,,orangutan,SNIFFLES
chr13,43603377,43604142,766,,orangutan,SNIFFLES
chr13,44804799,44805091,293,,orangutan,SNIFFLES
chr13,45376514,45456309,79796,,orangutan,SNIFFLES
chr13,45384043,45456316,72274,,orangutan,SNIFFLES
chr13,46185206,46186083,878,,orangutan,SNIFFLES
chr13,47843493,47847865,4373,,orangutan,SNIFFLES
chr13,48107122,48108094,973,,orangutan,SNIFFLES
chr13,49904299,49904542,244,,orangutan,SNIFFLES
chr13,54102944,54104296,1353,,orangutan,SNIFFLES
chr13,55129677,55129741,65,,orangutan,SNIFFLES
chr13,55982309,55984912,2604,,orangutan,SNIFFLES
chr13,55984021,55984894,874,,orangutan,SNIFFLES
chr13,57040921,57041553,633,,orangutan,SNIFFLES
chr13,59063656,59064947,1292,,orangutan,SNIFFLES
chr13,62529570,62533164,3595,,orangutan,SNIFFLES
chr13,62956143,62983750,27608,,orangutan,SNIFFLES
chr13,62979688,62983550,3863,,orangutan,SNIFFLES
chr13,63014082,63017013,2932,,orangutan,SNIFFLES
chr13,65283153,65285079,1927,,orangutan,SNIFFLES
chr13,65285092,65285996,905,,orangutan,SNIFFLES
chr13,66314967,66315032,66,,orangutan,SNIFFLES
chr13,67028307,67028591,285,,orangutan,SNIFFLES
chr13,67241297,67241513,217,,orangutan,SNIFFLES
chr13,71775742,71775822,81,,orangutan,SNIFFLES
chr13,72430048,72430662,615,,orangutan,SNIFFLES
chr13,74192060,74210783,18724,,orangutan,SNIFFLES
chr13,74308144,74308296,153,,orangutan,SNIFFLES
chr13,75013272,75013735,464,,orangutan,SNIFFLES
chr13,76581747,76582379,633,,orangutan,SNIFFLES
chr13,80193991,80222096,28106,,orangutan,SNIFFLES
chr13,80193985,80194386,402,,orangutan,SNIFFLES
chr13,81479954,81484485,4532,,orangutan,SNIFFLES
chr13,84895766,84895921,156,,orangutan,SNIFFLES
chr13,86155202,86156031,830,,orangutan,SNIFFLES
chr13,86155202,86159888,4687,,orangutan,SNIFFLES
chr13,86421473,86422348,876,,orangutan,SNIFFLES
chr13,87236372,87237306,935,,orangutan,SNIFFLES
chr13,88477849,88478740,892,,orangutan,SNIFFLES
chr13,89719720,89721091,1372,,orangutan,SNIFFLES
chr13,89769130,89769799,670,,orangutan,SNIFFLES
chr13,89793823,89794065,243,,orangutan,SNIFFLES
chr13,90529046,90530097,1052,,orangutan,SNIFFLES
chr13,91877020,91877621,602,,orangutan,SNIFFLES
chr13,93201540,93201647,108,,orangutan,SNIFFLES
chr13,103457767,103458061,295,,orangutan,SNIFFLES
chr13,105508851,105511026,2176,,orangutan,SNIFFLES
chr13,107631948,107631990,43,,orangutan,SNIFFLES
chr13,107685784,107687770,1987,,orangutan,SNIFFLES
chr13,110011832,110012386,555,,orangutan,SNIFFLES
chr13,112247585,112248088,504,,orangutan,SNIFFLES
chr13,112644626,112644841,216,,orangutan,SNIFFLES
chr13,112655743,112656616,874,,orangutan,SNIFFLES
chr13,114056463,114056840,378,,orangutan,SNIFFLES
chr6,56228340,72755076,16526737,,orangutan,SNIFFLES
chr14,20084474,20086202,1729,,orangutan,SNIFFLES
chr14,20085574,20087915,2342,,orangutan,SNIFFLES
chr14,20085574,20086202,629,,orangutan,SNIFFLES
chr14,20677601,20678283,683,,orangutan,SNIFFLES
chr14,21925263,21925934,672,,orangutan,SNIFFLES
chr14,21925819,21927748,1930,,orangutan,SNIFFLES
chr14,22005012,22007142,2131,,orangutan,SNIFFLES
chr14,22429701,22430128,428,,orangutan,SNIFFLES
chr14,23740665,23741237,573,,orangutan,SNIFFLES
chr14,24551717,24552388,672,,orangutan,SNIFFLES
chr14,24907833,24909350,1518,,orangutan,SNIFFLES
chr14,25246777,25246832,56,,orangutan,SNIFFLES
chr14,25318708,25319503,796,,orangutan,SNIFFLES
chr14,26485085,26485175,91,,orangutan,SNIFFLES
chr14,28571245,28571704,460,,orangutan,SNIFFLES
chr14,29292056,29293043,988,,orangutan,SNIFFLES
chr14,29727740,29728171,432,,orangutan,SNIFFLES
chr14,32202155,32203160,1006,,orangutan,SNIFFLES
chr14,34184971,34186669,1699,,orangutan,SNIFFLES
chr14,34186532,34186814,283,,orangutan,SNIFFLES
chr14,35912540,35922499,9960,,orangutan,SNIFFLES
chr14,37266271,37266785,515,,orangutan,SNIFFLES
chr14,37828843,37829567,725,,orangutan,SNIFFLES
chr14,39516928,39518572,1645,,orangutan,SNIFFLES
chr14,40250008,40250183,176,,orangutan,SNIFFLES
chr14,41706793,41706885,93,,orangutan,SNIFFLES
chr14,42039161,42052160,13000,,orangutan,SNIFFLES
chr14,42039171,42053262,14092,,orangutan,SNIFFLES
chr14,42151184,42152087,904,,orangutan,SNIFFLES
chr14,42153435,42154308,874,,orangutan,SNIFFLES
chr14,43683646,43683931,286,,orangutan,SNIFFLES
chr14,43836764,43837239,476,,orangutan,SNIFFLES
chr14,44126870,44127508,639,,orangutan,SNIFFLES
chr14,44464040,44475240,11201,,orangutan,SNIFFLES
chr14,46675039,46675237,199,,orangutan,SNIFFLES
chr14,46749534,46750474,941,,orangutan,SNIFFLES
chr14,48658484,48659277,794,,orangutan,SNIFFLES
chr14,49248158,49248576,419,,orangutan,SNIFFLES
chr14,51477099,51480473,3375,,orangutan,SNIFFLES
chr14,53108976,53111218,2243,,orangutan,SNIFFLES
chr14,54941748,54941835,88,,orangutan,SNIFFLES
chr14,57302719,78017236,20714518,,orangutan,SNIFFLES
chr14,57525097,57530691,5595,,orangutan,SNIFFLES
chr14,60034557,60035433,877,,orangutan,SNIFFLES
chr14,60425204,60425497,294,,orangutan,SNIFFLES
chr14,63724734,63724805,72,,orangutan,SNIFFLES
chr14,65164034,65164065,32,,orangutan,SNIFFLES
chr14,65972175,65997721,25547,,orangutan,SNIFFLES
chr14,67500583,67500871,289,,orangutan,SNIFFLES
chr14,68137449,68137692,244,,orangutan,SNIFFLES
chr14,69830883,69830987,105,,orangutan,SNIFFLES
chr14,71806825,71807302,478,,orangutan,SNIFFLES
chr14,73332267,73332489,223,,orangutan,SNIFFLES
chr14,77165028,77166218,1191,,orangutan,SNIFFLES
chr14,79297199,79298733,1535,,orangutan,SNIFFLES
chr14,82483497,82483730,234,,orangutan,SNIFFLES
chr14,83968622,83968897,276,,orangutan,SNIFFLES
chr14,84205082,84205962,881,,orangutan,SNIFFLES
chr14,86193960,86194450,491,,orangutan,SNIFFLES
chr14,86814457,86816400,1944,,orangutan,SNIFFLES
chr14,87114346,87114843,498,,orangutan,SNIFFLES
chr14,89562955,89563846,892,,orangutan,SNIFFLES
chr14,89904031,89905232,1202,,orangutan,SNIFFLES
chr14,90340631,90341011,381,,orangutan,SNIFFLES
chr14,92274840,92275467,628,,orangutan,SNIFFLES
chr14,93608690,93609980,1291,,orangutan,SNIFFLES
chr14,94941082,94942091,1010,,orangutan,SNIFFLES
chr14,96048010,96049672,1663,,orangutan,SNIFFLES
chr14,106792620,106795566,2947,,orangutan,SNIFFLES
chr14,106795154,106796029,876,,orangutan,SNIFFLES
chr7,108572897,108573335,439,,orangutan,SNIFFLES
chr15,23303473,30035501,6732029,,orangutan,SNIFFLES
chr15,23433837,28265200,4831364,,orangutan,SNIFFLES
chr15,24252950,24414086,161137,,orangutan,SNIFFLES
chr15,24252950,24411479,158530,,orangutan,SNIFFLES
chr15,24252950,24465049,212100,,orangutan,SNIFFLES
chr15,25538645,25539193,549,,orangutan,SNIFFLES
chr15,26305716,26307158,1443,,orangutan,SNIFFLES
chr15,26724935,26724987,53,,orangutan,SNIFFLES
chr15,30377807,30642954,265148,,orangutan,SNIFFLES
chr15,31969366,61852403,29883038,,orangutan,SNIFFLES
chr15,33168047,33168100,54,,orangutan,SNIFFLES
chr15,34409828,34433550,23723,,orangutan,SNIFFLES
chr15,44951402,44953241,1840,,orangutan,SNIFFLES
chr15,46800768,46800990,223,,orangutan,SNIFFLES
chr15,46800774,46804258,3485,,orangutan,SNIFFLES
chr15,49499691,49502027,2337,,orangutan,SNIFFLES
chr15,51972160,51972418,259,,orangutan,SNIFFLES
chr15,51972155,51973939,1785,,orangutan,SNIFFLES
chr15,52951105,52951164,60,,orangutan,SNIFFLES
chr15,53869221,53869937,717,,orangutan,SNIFFLES
chr15,54475300,54476940,1641,,orangutan,SNIFFLES
chr15,54634645,54634713,69,,orangutan,SNIFFLES
chr15,55744051,55744894,844,,orangutan,SNIFFLES
chr15,55998047,55998636,590,,orangutan,SNIFFLES
chr15,62144475,62145056,582,,orangutan,SNIFFLES
chr15,65810347,65811230,884,,orangutan,SNIFFLES
chr15,68167453,68168426,974,,orangutan,SNIFFLES
chr15,69643520,69643812,293,,orangutan,SNIFFLES
chr15,70407740,70407801,62,,orangutan,SNIFFLES
chr15,74054171,75304855,1250685,,orangutan,SNIFFLES
chr15,76230263,76230469,207,,orangutan,SNIFFLES
chr15,77856283,77856828,546,,orangutan,SNIFFLES
chr15,77908511,78749759,841249,,orangutan,SNIFFLES
chr15,82254903,82256519,1617,,orangutan,SNIFFLES
chr15,83317713,83319470,1758,,orangutan,SNIFFLES
chr15,83737547,83737801,255,,orangutan,SNIFFLES
chr15,85236724,91038638,5801915,,orangutan,SNIFFLES
chr15,85272288,91029073,5756786,,orangutan,SNIFFLES
chr15,87843713,87847703,3991,,orangutan,SNIFFLES
chr15,90299530,90300018,489,,orangutan,SNIFFLES
chr15,93778635,93778861,227,,orangutan,SNIFFLES
chr15,94349583,94349812,230,,orangutan,SNIFFLES
chr15,94349604,94351126,1523,,orangutan,SNIFFLES
chr15,95188880,95190428,1549,,orangutan,SNIFFLES
chr15,100374614,100374774,161,,orangutan,SNIFFLES
chr18,12447341,12448670,1330,,orangutan,SNIFFLES
chr16,132673,132828,156,,orangutan,SNIFFLES
chr16,3897288,3897578,291,,orangutan,SNIFFLES
chr16,8307795,8308300,506,,orangutan,SNIFFLES
chr16,8307798,8309977,2180,,orangutan,SNIFFLES
chr16,9159368,9159594,227,,orangutan,SNIFFLES
chr16,13305224,13306335,1112,,orangutan,SNIFFLES
chr16,13368185,13368425,241,,orangutan,SNIFFLES
chr16,13878642,13881516,2875,,orangutan,SNIFFLES
chr16,14992160,15038861,46702,,orangutan,SNIFFLES
chr16,15429176,21979354,6550179,,orangutan,SNIFFLES
chr16,15429424,21937123,6507700,,orangutan,SNIFFLES
chr16,15806301,16063209,256909,,orangutan,SNIFFLES
chr16,16715144,23103797,6388654,,orangutan,SNIFFLES
chr16,16793228,18753337,1960110,,orangutan,SNIFFLES
chr16,16838217,23151049,6312833,,orangutan,SNIFFLES
chr16,19903919,19904906,988,,orangutan,SNIFFLES
chr16,20607560,20618550,10991,,orangutan,SNIFFLES
chr16,20672806,20674090,1285,,orangutan,SNIFFLES
chr16,24182500,24182924,425,,orangutan,SNIFFLES
chr16,28490079,28490156,78,,orangutan,SNIFFLES
chr16,30640280,30640727,448,,orangutan,SNIFFLES
chr16,31272053,31272448,396,,orangutan,SNIFFLES
chr16,31521909,31543507,21599,,orangutan,SNIFFLES
chr16,34962663,46466599,11503937,,orangutan,SNIFFLES
chr16,35104434,46672101,11567668,,orangutan,SNIFFLES
chr16,35106435,46598747,11492313,,orangutan,SNIFFLES
chr16,35130048,35131738,1691,,orangutan,SNIFFLES
chr16,35299614,35318192,18579,,orangutan,SNIFFLES
chr16,48616976,48617404,429,,orangutan,SNIFFLES
chr16,49522198,49522282,85,,orangutan,SNIFFLES
chr16,53857477,53859457,1981,,orangutan,SNIFFLES
chr16,54101098,54102947,1850,,orangutan,SNIFFLES
chr16,54665053,54665289,237,,orangutan,SNIFFLES
chr16,55731067,55820564,89498,,orangutan,SNIFFLES
chr16,61215891,61216157,267,,orangutan,SNIFFLES
chr16,63232488,63233270,783,,orangutan,SNIFFLES
chr16,63373259,63373475,217,,orangutan,SNIFFLES
chr16,64758262,64759022,761,,orangutan,SNIFFLES
chr16,69608293,69608600,308,,orangutan,SNIFFLES
chr16,70424274,70425598,1325,,orangutan,SNIFFLES
chr16,72437349,72439135,1787,,orangutan,SNIFFLES
chr16,75204678,75222754,18077,,orangutan,SNIFFLES
chr16,75815290,75815586,297,,orangutan,SNIFFLES
chr16,76880477,76880695,219,,orangutan,SNIFFLES
chr16,77187383,77188256,874,,orangutan,SNIFFLES
chr16,77978594,77978646,53,,orangutan,SNIFFLES
chr16,80434756,80435852,1097,,orangutan,SNIFFLES
chr16,80762970,80763366,397,,orangutan,SNIFFLES
chr16,85325068,85325850,783,,orangutan,SNIFFLES
chr16,88080031,88080134,104,,orangutan,SNIFFLES
chr17,2833472,2833711,240,,orangutan,SNIFFLES
chr17,3403952,3404145,194,,orangutan,SNIFFLES
chr17,5124301,60047157,54922857,,orangutan,SNIFFLES
chr17,5179296,41630982,36451687,,orangutan,SNIFFLES
chr17,5918600,5918893,294,,orangutan,SNIFFLES
chr17,6373254,6374136,883,,orangutan,SNIFFLES
chr17,6866703,6866998,296,,orangutan,SNIFFLES
chr17,7085319,7085619,301,,orangutan,SNIFFLES
chr17,8271935,8272716,782,,orangutan,SNIFFLES
chr17,8306710,8306894,185,,orangutan,SNIFFLES
chr17,9760347,9762319,1973,,orangutan,SNIFFLES
chr17,9760348,9760957,610,,orangutan,SNIFFLES
chr17,10828573,10828652,80,,orangutan,SNIFFLES
chr17,15743681,16878164,1134484,,orangutan,SNIFFLES
chr17,15759689,16659689,900001,,orangutan,SNIFFLES
chr17,15773187,15774601,1415,,orangutan,SNIFFLES
chr17,16534592,16535502,911,,orangutan,SNIFFLES
chr17,17500253,17500402,150,,orangutan,SNIFFLES
chr17,17599839,17600649,811,,orangutan,SNIFFLES
chr17,17708448,17710423,1976,,orangutan,SNIFFLES
chr17,18348572,20560754,2212183,,orangutan,SNIFFLES
chr17,18355099,20906886,2551788,,orangutan,SNIFFLES
chr17,18384909,20558090,2173182,,orangutan,SNIFFLES
chr17,18625926,20309820,1683895,,orangutan,SNIFFLES
chr17,20470168,20711502,241335,,orangutan,SNIFFLES
chr17,20528750,20926107,397358,,orangutan,SNIFFLES
chr17,20538051,20926100,388050,,orangutan,SNIFFLES
chr17,20818950,62208043,41389094,,orangutan,SNIFFLES
chr17,22231791,22243545,11755,,orangutan,SNIFFLES
chr17,22632030,22632458,429,,orangutan,SNIFFLES
chr17,27224537,30586136,3361600,,orangutan,SNIFFLES
chr17,28200034,28200942,909,,orangutan,SNIFFLES
chr17,28269215,32022283,3753069,,orangutan,SNIFFLES
chr17,28406364,30598532,2192169,,orangutan,SNIFFLES
chr17,31048790,32022073,973284,,orangutan,SNIFFLES
chr17,31089828,60016539,28926712,,orangutan,SNIFFLES
chr17,31150683,31150744,62,,orangutan,SNIFFLES
chr17,32055854,68211221,36155368,,orangutan,SNIFFLES
chr17,32101257,32102073,817,,orangutan,SNIFFLES
chr17,34721897,34721997,101,,orangutan,SNIFFLES
chr17,34948164,47449522,12501359,,orangutan,SNIFFLES
chr17,36077968,60117215,24039248,,orangutan,SNIFFLES
chr17,36451400,37859786,1408387,,orangutan,SNIFFLES
chr17,36522617,60094701,23572085,,orangutan,SNIFFLES
chr17,37898689,62247515,24348827,,orangutan,SNIFFLES
chr17,39765029,39765795,767,,orangutan,SNIFFLES
chr17,41760080,41760269,190,,orangutan,SNIFFLES
chr17,43708311,43710380,2070,,orangutan,SNIFFLES
chr17,45323338,45323812,475,,orangutan,SNIFFLES
chr17,48493788,48493884,97,,orangutan,SNIFFLES
chr17,48493794,48494404,611,,orangutan,SNIFFLES
chr17,51785290,51785636,347,,orangutan,SNIFFLES
chr17,53841668,53843034,1367,,orangutan,SNIFFLES
chr17,54202564,54202839,276,,orangutan,SNIFFLES
chr17,56917550,56917632,83,,orangutan,SNIFFLES
chr17,59383322,59383540,219,,orangutan,SNIFFLES
chr17,59551048,59551261,214,,orangutan,SNIFFLES
chr17,60047156,60121689,74534,,orangutan,SNIFFLES
chr17,60262405,60262789,385,,orangutan,SNIFFLES
chr17,61668155,61668375,221,,orangutan,SNIFFLES
chr17,64382218,64382284,67,,orangutan,SNIFFLES
chr17,65133292,65133423,132,,orangutan,SNIFFLES
chr17,65700192,65702182,1991,,orangutan,SNIFFLES
chr17,66745859,66746121,263,,orangutan,SNIFFLES
chr17,70710940,70711813,874,,orangutan,SNIFFLES
chr17,70711742,70711820,79,,orangutan,SNIFFLES
chr17,72194350,72194390,41,,orangutan,SNIFFLES
chr17,72905249,72905772,524,,orangutan,SNIFFLES
chr17,73405717,73406023,307,,orangutan,SNIFFLES
chr17,82471515,82471804,290,,orangutan,SNIFFLES
chr4,110049977,110198655,148679,,orangutan,SNIFFLES
chr12,118643584,118644228,645,,orangutan,SNIFFLES
chr18,797798,802236,4439,,orangutan,SNIFFLES
chr18,2435336,2435911,576,,orangutan,SNIFFLES
chr18,6177775,6178547,773,,orangutan,SNIFFLES
chr18,9246358,9247358,1001,,orangutan,SNIFFLES
chr18,12145119,12146508,1390,,orangutan,SNIFFLES
chr18,12805906,12807721,1816,,orangutan,SNIFFLES
chr18,13971935,13972939,1005,,orangutan,SNIFFLES
chr18,13997656,13997949,294,,orangutan,SNIFFLES
chr18,21376353,21377562,1210,,orangutan,SNIFFLES
chr18,21609721,21609942,222,,orangutan,SNIFFLES
chr18,22252627,22253103,477,,orangutan,SNIFFLES
chr18,24685246,24685453,208,,orangutan,SNIFFLES
chr18,28296298,28296892,595,,orangutan,SNIFFLES
chr18,28959503,28959556,54,,orangutan,SNIFFLES
chr18,29472319,29474282,1964,,orangutan,SNIFFLES
chr18,30595163,30595561,399,,orangutan,SNIFFLES
chr18,33280315,33281108,794,,orangutan,SNIFFLES
chr18,33912591,33913604,1014,,orangutan,SNIFFLES
chr18,34616240,34616489,250,,orangutan,SNIFFLES
chr18,37146885,37147654,770,,orangutan,SNIFFLES
chr18,39033724,39034960,1237,,orangutan,SNIFFLES
chr18,46042759,46043430,672,,orangutan,SNIFFLES
chr18,51768960,51769393,434,,orangutan,SNIFFLES
chr18,53238654,53238748,95,,orangutan,SNIFFLES
chr18,53572219,53573193,975,,orangutan,SNIFFLES
chr18,54642558,54642832,275,,orangutan,SNIFFLES
chr18,57219370,57219579,210,,orangutan,SNIFFLES
chr18,59495145,59495621,477,,orangutan,SNIFFLES
chr18,60767353,60768084,732,,orangutan,SNIFFLES
chr18,60767353,60767449,97,,orangutan,SNIFFLES
chr18,63530608,63531265,658,,orangutan,SNIFFLES
chr18,67647883,67648341,459,,orangutan,SNIFFLES
chr18,68160650,68161086,437,,orangutan,SNIFFLES
chr18,68401539,68402231,693,,orangutan,SNIFFLES
chr18,68888018,68888611,594,,orangutan,SNIFFLES
chr18,70080870,70080993,124,,orangutan,SNIFFLES
chr18,71713955,71715621,1667,,orangutan,SNIFFLES
chr18,76096095,76096317,223,,orangutan,SNIFFLES
chr18,80097602,80098621,1020,,orangutan,SNIFFLES
chr3,41695682,51698926,10003245,,orangutan,SNIFFLES
chr19,786187,787034,848,,orangutan,SNIFFLES
chr19,1330140,1330428,289,,orangutan,SNIFFLES
chr19,5775714,5775801,88,,orangutan,SNIFFLES
chr19,5842972,5854896,11925,,orangutan,SNIFFLES
chr19,6657899,6658190,292,,orangutan,SNIFFLES
chr19,8863508,8865113,1606,,orangutan,SNIFFLES
chr19,9739307,9739521,215,,orangutan,SNIFFLES
chr19,10079041,10079524,484,,orangutan,SNIFFLES
chr19,12183549,12183934,386,,orangutan,SNIFFLES
chr19,13030026,13030197,172,,orangutan,SNIFFLES
chr19,14335300,14337285,1986,,orangutan,SNIFFLES
chr19,15539520,15540329,810,,orangutan,SNIFFLES
chr19,15708597,15906908,198312,,orangutan,SNIFFLES
chr19,15714622,15904842,190221,,orangutan,SNIFFLES
chr19,17133787,17134050,264,,orangutan,SNIFFLES
chr19,20031665,20031860,196,,orangutan,SNIFFLES
chr19,20053230,20456151,402922,,orangutan,SNIFFLES
chr19,22014753,22061171,46419,,orangutan,SNIFFLES
chr19,22523087,22597215,74129,,orangutan,SNIFFLES
chr19,23642673,23642826,154,,orangutan,SNIFFLES
chr19,29786832,29787154,323,,orangutan,SNIFFLES
chr19,34344320,34344607,288,,orangutan,SNIFFLES
chr19,34584171,34586021,1851,,orangutan,SNIFFLES
chr19,37320473,37320538,66,,orangutan,SNIFFLES
chr19,37674686,37676047,1362,,orangutan,SNIFFLES
chr19,39560194,39687005,126812,,orangutan,SNIFFLES
chr19,42450703,42451493,791,,orangutan,SNIFFLES
chr19,44425873,44451586,25714,,orangutan,SNIFFLES
chr19,46223860,46235817,11958,,orangutan,SNIFFLES
chr19,51908538,51908916,379,,orangutan,SNIFFLES
chr19,52026058,52026463,406,,orangutan,SNIFFLES
chr19,52421596,52421892,297,,orangutan,SNIFFLES
chr19,53811846,53812362,517,,orangutan,SNIFFLES
chr19,54278187,54573293,295107,,orangutan,SNIFFLES
chr19,54367821,54368073,253,,orangutan,SNIFFLES
chr19,54481731,54493426,11696,,orangutan,SNIFFLES
chr19,55108922,55109999,1078,,orangutan,SNIFFLES
chr19,55109878,55110051,174,,orangutan,SNIFFLES
chr19,55741691,55769810,28120,,orangutan,SNIFFLES
chr19,56905418,56907779,2362,,orangutan,SNIFFLES
chr7,56703241,98430012,41726772,,orangutan,SNIFFLES
chr20,67297,31245466,31178170,,orangutan,SNIFFLES
chr20,67302,31245580,31178279,,orangutan,SNIFFLES
chr20,4177205,4177723,519,,orangutan,SNIFFLES
chr20,5573367,5573518,152,,orangutan,SNIFFLES
chr20,6324049,6324285,237,,orangutan,SNIFFLES
chr20,7510478,7512832,2355,,orangutan,SNIFFLES
chr20,8555019,8556132,1114,,orangutan,SNIFFLES
chr20,10807384,10808432,1049,,orangutan,SNIFFLES
chr20,10807816,10808432,617,,orangutan,SNIFFLES
chr20,14933573,14934527,955,,orangutan,SNIFFLES
chr20,18154447,18155032,586,,orangutan,SNIFFLES
chr20,18307871,18308522,652,,orangutan,SNIFFLES
chr20,19447054,19447249,196,,orangutan,SNIFFLES
chr20,20470440,20470769,330,,orangutan,SNIFFLES
chr20,23292713,23292816,104,,orangutan,SNIFFLES
chr20,24754558,24754966,409,,orangutan,SNIFFLES
chr20,25856020,30280302,4424283,,orangutan,SNIFFLES
chr20,25867093,29690262,3823170,,orangutan,SNIFFLES
chr20,25867093,30284613,4417521,,orangutan,SNIFFLES
chr20,29221577,29281224,59648,,orangutan,SNIFFLES
chr20,29745382,30929860,1184479,,orangutan,SNIFFLES
chr20,31249716,31250269,554,,orangutan,SNIFFLES
chr20,34396186,34397377,1192,,orangutan,SNIFFLES
chr20,34936180,34936661,482,,orangutan,SNIFFLES
chr20,38692846,38692895,50,,orangutan,SNIFFLES
chr20,40648400,40649369,970,,orangutan,SNIFFLES
chr20,45444029,45444263,235,,orangutan,SNIFFLES
